batch_id,sample_id,moisture,ph,diastase_activity,h_m_f,collection_date,lab_id,analyst,region,quality_score,quality_category,compliance_status
BATCH_308,SAMPLE_000308,16.61478236470623,5.905184249209375,12.319465612824608,21.37427355447922,2024-01-13 19:00:00,LAB_D,Analyst_3,West,95.0,Premium,Compliant
BATCH_309,SAMPLE_000309,18.975930973843518,4.518350577628418,8.79686875433621,27.391483988535462,2024-01-13 20:00:00,LAB_C,Analyst_4,West,95.0,Premium,Compliant
BATCH_310,SAMPLE_000310,16.35416125631037,5.944475341239537,10.416561999611844,29.2847703947845,2024-01-13 21:00:00,LAB_B,Analyst_3,East,90.0,Excellent,Compliant
BATCH_311,SAMPLE_000311,17.19485710352818,3.7403445391540253,11.551883571024662,34.45475504477609,2024-01-13 22:00:00,LAB_B,Analyst_1,East,90.0,Excellent,Compliant
BATCH_312,SAMPLE_000312,15.39228190671133,6.184449968181583,14.11955767279623,33.13458969443216,2024-01-13 23:00:00,LAB_B,Analyst_3,East,80.0,Good,Compliant
BATCH_313,SAMPLE_000313,15.126753717077287,5.1427771284612085,11.454826062380832,34.17531310458308,2024-01-14 00:00:00,LAB_C,Analyst_3,West,90.0,Excellent,Compliant
BATCH_314,SAMPLE_000314,19.813242073389624,5.951893309887481,12.91581136222165,20.167273637537143,2024-01-14 01:00:00,LAB_D,Analyst_2,West,85.0,Good,Compliant
BATCH_315,SAMPLE_000315,19.17990060256103,4.8569548535549005,14.949717872993492,24.353347991610722,2024-01-14 02:00:00,LAB_D,Analyst_1,North,95.0,Premium,Compliant
BATCH_316,SAMPLE_000316,18.47987103046849,5.430733085589575,8.92042383928587,33.23368576799713,2024-01-14 03:00:00,LAB_A,Analyst_1,South,100.0,Premium,Compliant
BATCH_317,SAMPLE_000317,17.04476472207135,5.07920798280834,9.923120678636636,29.679787363594944,2024-01-14 04:00:00,LAB_C,Analyst_2,North,100.0,Premium,Compliant
BATCH_318,SAMPLE_000318,15.86647160035423,5.694768565265996,10.762032529183525,20.106269513366918,2024-01-14 05:00:00,LAB_D,Analyst_3,West,90.0,Excellent,Compliant
BATCH_319,SAMPLE_000319,15.78218521335543,3.7448899460917686,10.95279724977182,36.089892848636445,2024-01-14 06:00:00,LAB_C,Analyst_4,East,85.0,Good,Compliant
BATCH_320,SAMPLE_000320,16.251214490822978,3.6810562519716914,10.87714752685882,35.45619146580675,2024-01-14 07:00:00,LAB_A,Analyst_1,West,85.0,Good,Compliant
BATCH_321,SAMPLE_000321,17.746133323530604,4.241309702030439,14.353277017895884,30.968383259871253,2024-01-14 08:00:00,LAB_A,Analyst_1,South,95.0,Premium,Compliant
BATCH_322,SAMPLE_000322,18.572979613500312,3.978634040339565,12.998228511267996,21.329266515525443,2024-01-14 09:00:00,LAB_A,Analyst_3,North,85.0,Good,Compliant
BATCH_323,SAMPLE_000323,18.300986883588656,6.115350699776605,12.255336498634925,35.33030099065169,2024-01-14 10:00:00,LAB_B,Analyst_3,North,90.0,Excellent,Compliant
BATCH_324,SAMPLE_000324,16.399669484729714,4.157641962074133,10.165609025039474,31.674271754627277,2024-01-14 11:00:00,LAB_C,Analyst_1,East,90.0,Excellent,Compliant
BATCH_325,SAMPLE_000325,19.77432640331597,6.427595767457394,13.766532689549063,35.63919954315918,2024-01-14 12:00:00,LAB_A,Analyst_3,North,80.0,Good,Compliant
BATCH_326,SAMPLE_000326,18.689484583478844,4.510687375313321,14.685423580394922,35.03493984791681,2024-01-14 13:00:00,LAB_C,Analyst_4,North,95.0,Premium,Compliant
BATCH_327,SAMPLE_000327,17.771770262557002,4.046353747066098,13.748387977851586,36.06004143915674,2024-01-14 14:00:00,LAB_B,Analyst_1,West,95.0,Premium,Compliant
BATCH_328,SAMPLE_000328,18.05860373117176,5.869095521427438,8.01095573634031,30.360161328092495,2024-01-14 15:00:00,LAB_B,Analyst_4,North,95.0,Premium,Compliant
BATCH_329,SAMPLE_000329,17.09800031213895,5.476123326502629,12.45480959128385,22.8064903638703,2024-01-14 16:00:00,LAB_A,Analyst_4,North,100.0,Premium,Compliant
BATCH_330,SAMPLE_000330,16.238654947505786,4.9945871493594165,8.357947670094704,33.423149467593774,2024-01-14 17:00:00,LAB_A,Analyst_3,North,95.0,Premium,Compliant
BATCH_331,SAMPLE_000331,16.779863393256306,5.166090652812894,9.803250542336054,32.40947570103941,2024-01-14 18:00:00,LAB_D,Analyst_4,East,100.0,Premium,Compliant
BATCH_332,SAMPLE_000332,18.789230552321847,5.657605334816791,8.416672902434401,34.84506374398174,2024-01-14 19:00:00,LAB_C,Analyst_3,East,90.0,Excellent,Compliant
BATCH_333,SAMPLE_000333,15.071967443148779,4.185364223993896,12.226568170645713,23.397620121014707,2024-01-14 20:00:00,LAB_A,Analyst_2,West,85.0,Good,Compliant
BATCH_334,SAMPLE_000334,15.580363202534581,6.489001748170226,12.806129394448249,23.899503998005784,2024-01-14 21:00:00,LAB_D,Analyst_3,North,85.0,Good,Compliant
BATCH_335,SAMPLE_000335,15.230013210108764,6.424379486440349,8.801413466461335,37.808190344386574,2024-01-14 22:00:00,LAB_C,Analyst_4,East,80.0,Good,Compliant
BATCH_336,SAMPLE_000336,15.20364401159485,5.45097705904081,10.686872181314857,34.99955596904142,2024-01-14 23:00:00,LAB_A,Analyst_2,East,90.0,Excellent,Compliant
BATCH_337,SAMPLE_000337,19.277302920055035,4.098627352787435,11.193655562688793,38.16456977400646,2024-01-15 00:00:00,LAB_D,Analyst_3,West,90.0,Excellent,Compliant
BATCH_338,SAMPLE_000338,18.518289296900118,5.540684727293874,10.583371152326416,35.174306423278416,2024-01-15 01:00:00,LAB_D,Analyst_4,South,90.0,Excellent,Compliant
BATCH_339,SAMPLE_000339,17.370869145436625,3.7165952269375273,8.847175003396352,31.94310611980604,2024-01-15 02:00:00,LAB_C,Analyst_1,North,90.0,Excellent,Compliant
BATCH_340,SAMPLE_000340,15.489170803255007,3.591957506617418,10.932634531312328,33.08265474055747,2024-01-15 03:00:00,LAB_D,Analyst_1,East,80.0,Good,Compliant
BATCH_341,SAMPLE_000341,17.458079375584163,4.273048665533641,13.258246334658928,37.7825584788002,2024-01-15 04:00:00,LAB_C,Analyst_3,West,95.0,Premium,Compliant
BATCH_342,SAMPLE_000342,17.36735885390283,4.8878688702179485,8.497053651732788,31.57613509023881,2024-01-15 05:00:00,LAB_C,Analyst_3,West,100.0,Premium,Compliant
BATCH_343,SAMPLE_000343,15.866009349550076,6.1048175162251415,8.561260098573324,32.64782648656775,2024-01-15 06:00:00,LAB_C,Analyst_1,West,85.0,Good,Compliant
BATCH_344,SAMPLE_000344,17.169258246189866,5.681507209298924,10.48339904285189,23.12953432007201,2024-01-15 07:00:00,LAB_B,Analyst_4,East,95.0,Premium,Compliant
BATCH_345,SAMPLE_000345,16.992523671986866,5.728119563599943,14.592079981332475,29.478424402322055,2024-01-15 08:00:00,LAB_D,Analyst_4,North,95.0,Premium,Compliant
BATCH_346,SAMPLE_000346,18.07925049026108,4.776480003344226,12.680008527060398,34.32794223916198,2024-01-15 09:00:00,LAB_C,Analyst_4,South,100.0,Premium,Compliant
BATCH_347,SAMPLE_000347,18.17546825433822,4.537804977640889,12.750689696707955,25.41885396632731,2024-01-15 10:00:00,LAB_A,Analyst_3,North,100.0,Premium,Compliant
BATCH_348,SAMPLE_000348,15.226520048860223,4.613116288953808,10.533439935865054,24.0450836104907,2024-01-15 11:00:00,LAB_B,Analyst_2,West,90.0,Excellent,Compliant
BATCH_349,SAMPLE_000349,16.873063073132357,6.462948691208173,12.15562553845977,26.276536164488313,2024-01-15 12:00:00,LAB_B,Analyst_2,West,90.0,Excellent,Compliant
BATCH_350,SAMPLE_000350,18.12929957857118,3.6203275742374474,8.070918288194203,24.83001255985667,2024-01-15 13:00:00,LAB_D,Analyst_2,South,90.0,Excellent,Compliant
BATCH_351,SAMPLE_000351,17.51568129290044,6.1010944883673455,12.452672324866796,24.298252740727918,2024-01-15 14:00:00,LAB_C,Analyst_2,North,90.0,Excellent,Compliant
BATCH_352,SAMPLE_000352,19.28244920594161,5.236026225717181,14.393008633033658,28.49701685736174,2024-01-15 15:00:00,LAB_D,Analyst_2,West,95.0,Premium,Compliant
BATCH_353,SAMPLE_000353,18.293468158094726,4.815846257568771,12.288014278413733,38.15677027767068,2024-01-15 16:00:00,LAB_B,Analyst_3,West,100.0,Premium,Compliant
BATCH_354,SAMPLE_000354,15.814672135407148,5.67577298124541,14.115890154264415,30.141192934774367,2024-01-15 17:00:00,LAB_C,Analyst_3,North,90.0,Excellent,Compliant
BATCH_355,SAMPLE_000355,15.35284373700215,4.960006824274108,13.067811388262657,23.75840761630646,2024-01-15 18:00:00,LAB_A,Analyst_2,West,90.0,Excellent,Compliant
BATCH_356,SAMPLE_000356,18.21209639103158,6.120269714244982,8.843908914825832,21.539433387617482,2024-01-15 19:00:00,LAB_C,Analyst_3,North,90.0,Excellent,Compliant
BATCH_357,SAMPLE_000357,15.13255655270811,6.202105592033775,14.317173151000892,33.92312290275851,2024-01-15 20:00:00,LAB_B,Analyst_3,West,80.0,Good,Compliant
BATCH_358,SAMPLE_000358,17.928877906367315,4.765162780620367,8.465106910490425,27.655975288727756,2024-01-15 21:00:00,LAB_A,Analyst_2,North,100.0,Premium,Compliant
BATCH_359,SAMPLE_000359,19.701151207124788,4.330483391705155,11.737772307834346,36.43661893170719,2024-01-15 22:00:00,LAB_C,Analyst_4,South,85.0,Good,Compliant
BATCH_360,SAMPLE_000360,17.877370889379396,5.277050985780087,8.994959866554204,33.1902153728154,2024-01-15 23:00:00,LAB_A,Analyst_3,West,100.0,Premium,Compliant
BATCH_361,SAMPLE_000361,16.94084963103261,6.2370900368500735,8.081946275116328,35.92482901082737,2024-01-16 00:00:00,LAB_A,Analyst_4,South,90.0,Excellent,Compliant
BATCH_362,SAMPLE_000362,18.216441092211767,4.131986567017,10.954239820893473,25.438920788368975,2024-01-16 01:00:00,LAB_B,Analyst_3,West,95.0,Premium,Compliant
BATCH_363,SAMPLE_000363,17.291264452457582,5.368899750690448,10.065284953579093,33.84717844922116,2024-01-16 02:00:00,LAB_A,Analyst_3,West,100.0,Premium,Compliant
BATCH_364,SAMPLE_000364,17.728083946579673,5.394680660277562,11.402003456583222,25.281239693874376,2024-01-16 03:00:00,LAB_D,Analyst_2,East,100.0,Premium,Compliant
BATCH_365,SAMPLE_000365,19.707324043882625,5.699339067245843,12.040399207141856,38.781369589005834,2024-01-16 04:00:00,LAB_B,Analyst_3,North,85.0,Good,Compliant
BATCH_366,SAMPLE_000366,16.93051318900387,3.8947030553817794,8.306173506162631,32.72748563066749,2024-01-16 05:00:00,LAB_D,Analyst_1,South,90.0,Excellent,Compliant
BATCH_367,SAMPLE_000367,19.80595281911957,5.647474894046265,8.86102306586622,26.490236003506844,2024-01-16 06:00:00,LAB_A,Analyst_1,South,85.0,Good,Compliant
BATCH_368,SAMPLE_000368,19.526753209780317,6.227097561996922,11.910496775152978,25.390237245845455,2024-01-16 07:00:00,LAB_D,Analyst_2,South,80.0,Good,Compliant
BATCH_369,SAMPLE_000369,15.978955673946482,4.039049326610726,10.402171472208607,23.81853170143287,2024-01-16 08:00:00,LAB_C,Analyst_4,North,90.0,Excellent,Compliant
BATCH_370,SAMPLE_000370,15.346806504375827,4.212629974771633,13.104214412846137,33.89281917787456,2024-01-16 09:00:00,LAB_A,Analyst_4,East,85.0,Good,Compliant
BATCH_371,SAMPLE_000371,15.503890006887133,6.414185282124919,12.566041540143578,24.374312259958547,2024-01-16 10:00:00,LAB_C,Analyst_4,South,85.0,Good,Compliant
BATCH_372,SAMPLE_000372,15.091109128257749,4.04293085812847,13.919230540929348,31.906065318549782,2024-01-16 11:00:00,LAB_D,Analyst_1,North,85.0,Good,Compliant
BATCH_373,SAMPLE_000373,15.472214803779641,6.063155280108737,12.847449786684578,25.292700538507148,2024-01-16 12:00:00,LAB_C,Analyst_4,West,80.0,Good,Compliant
BATCH_374,SAMPLE_000374,18.415033867081785,4.976833569344104,11.009517541731036,33.23937889587737,2024-01-16 13:00:00,LAB_A,Analyst_4,South,100.0,Premium,Compliant
BATCH_375,SAMPLE_000375,15.355943242301144,4.2416932232095315,12.710766356761027,36.298794570810784,2024-01-16 14:00:00,LAB_C,Analyst_2,South,85.0,Good,Compliant
BATCH_376,SAMPLE_000376,16.594878151468805,6.112249703817534,9.927668219787929,35.56050486289306,2024-01-16 15:00:00,LAB_D,Analyst_4,East,90.0,Excellent,Compliant
BATCH_377,SAMPLE_000377,19.22437655484727,4.8359157650079965,10.14419449144749,35.217026618615634,2024-01-16 16:00:00,LAB_D,Analyst_1,South,95.0,Premium,Compliant
BATCH_378,SAMPLE_000378,15.11635967867913,5.0444520617890705,13.522896119445553,23.75444811384504,2024-01-16 17:00:00,LAB_D,Analyst_1,South,90.0,Excellent,Compliant
BATCH_379,SAMPLE_000379,19.07234241294468,4.577700108199297,11.124936614811075,21.767698939690373,2024-01-16 18:00:00,LAB_A,Analyst_1,West,95.0,Premium,Compliant
BATCH_380,SAMPLE_000380,16.409273873867,5.278852554304782,13.588662383628467,33.978976569747715,2024-01-16 19:00:00,LAB_D,Analyst_2,North,95.0,Premium,Compliant
BATCH_381,SAMPLE_000381,15.590824138108282,3.9905716177550685,13.75695661567795,27.366944275887025,2024-01-16 20:00:00,LAB_A,Analyst_2,North,85.0,Good,Compliant
BATCH_382,SAMPLE_000382,18.483685826820754,4.673244609955282,14.002936363628987,28.646924528066947,2024-01-16 21:00:00,LAB_C,Analyst_3,East,100.0,Premium,Compliant
BATCH_383,SAMPLE_000383,18.14471423389942,6.4082369670058625,14.416446650888451,20.62298185586782,2024-01-16 22:00:00,LAB_D,Analyst_4,West,90.0,Excellent,Compliant
BATCH_384,SAMPLE_000384,19.387360067635264,4.274400298103383,11.016896543593074,25.191528985500984,2024-01-16 23:00:00,LAB_C,Analyst_2,North,90.0,Excellent,Compliant
BATCH_385,SAMPLE_000385,18.67535521901943,5.470209993623877,10.232067728247973,20.67352807748928,2024-01-17 00:00:00,LAB_B,Analyst_1,West,95.0,Premium,Compliant
BATCH_386,SAMPLE_000386,19.01740465192424,4.475570192674085,12.075391226158796,37.583715452024954,2024-01-17 01:00:00,LAB_C,Analyst_1,North,90.0,Excellent,Compliant
BATCH_387,SAMPLE_000387,16.410172862856534,5.820419377059801,10.598206964063394,24.86793366437061,2024-01-17 02:00:00,LAB_B,Analyst_2,West,90.0,Excellent,Compliant
BATCH_388,SAMPLE_000388,15.887197718898614,3.8926209821550497,12.207519167601632,31.146743391460163,2024-01-17 03:00:00,LAB_C,Analyst_2,East,85.0,Good,Compliant
BATCH_389,SAMPLE_000389,18.75307375820429,6.409463135235634,12.939101038506772,20.77958641322261,2024-01-17 04:00:00,LAB_A,Analyst_2,South,85.0,Good,Compliant
BATCH_390,SAMPLE_000390,19.03417369633632,4.861368624150918,12.818835129444958,33.33694782611316,2024-01-17 05:00:00,LAB_C,Analyst_3,East,95.0,Premium,Compliant
BATCH_391,SAMPLE_000391,19.952525710003368,4.208151390039392,10.62187020914085,26.460546915081878,2024-01-17 06:00:00,LAB_A,Analyst_1,North,85.0,Good,Compliant
BATCH_392,SAMPLE_000392,17.063088384557133,3.720490241990038,9.168021411891269,37.95838373915332,2024-01-17 07:00:00,LAB_A,Analyst_3,East,90.0,Excellent,Compliant
BATCH_393,SAMPLE_000393,16.860090428963915,4.009273715262622,11.013705369235453,37.762363778680715,2024-01-17 08:00:00,LAB_D,Analyst_3,South,95.0,Premium,Compliant
BATCH_394,SAMPLE_000394,18.882064803709984,5.0593218456680535,8.998159008573362,26.505812367234956,2024-01-17 09:00:00,LAB_A,Analyst_4,East,95.0,Premium,Compliant
BATCH_395,SAMPLE_000395,16.70401770126509,4.511009529293859,14.230679246286659,38.019217913809356,2024-01-17 10:00:00,LAB_B,Analyst_1,North,100.0,Premium,Compliant
BATCH_396,SAMPLE_000396,19.653786628017823,5.9866500976478285,10.421142225165003,39.923153469975574,2024-01-17 11:00:00,LAB_D,Analyst_1,North,85.0,Good,Compliant
BATCH_397,SAMPLE_000397,19.29206375921506,4.792662570985418,9.081218230563266,36.508313282478966,2024-01-17 12:00:00,LAB_D,Analyst_2,East,95.0,Premium,Compliant
BATCH_398,SAMPLE_000398,17.14497013687509,4.246142817762889,8.178134319340256,36.89742695510458,2024-01-17 13:00:00,LAB_C,Analyst_2,South,95.0,Premium,Compliant
BATCH_399,SAMPLE_000399,18.754355338957488,5.3514349598120905,12.52075670400539,24.9801747221818,2024-01-17 14:00:00,LAB_A,Analyst_4,East,95.0,Premium,Compliant
BATCH_400,SAMPLE_000400,18.77271437042341,5.620331650656338,12.458316222183203,31.534047977155126,2024-01-17 15:00:00,LAB_A,Analyst_3,South,90.0,Excellent,Compliant
BATCH_401,SAMPLE_000401,15.515619344179663,4.00112572370285,10.38422916606904,21.345118279347357,2024-01-17 16:00:00,LAB_B,Analyst_2,West,90.0,Excellent,Compliant
BATCH_402,SAMPLE_000402,19.512764533397835,4.002857648864953,8.501983221933557,21.898358736433394,2024-01-17 17:00:00,LAB_C,Analyst_2,South,85.0,Good,Compliant
BATCH_403,SAMPLE_000403,17.526261862239284,3.610014280800629,10.867402264266623,39.97785224066581,2024-01-17 18:00:00,LAB_C,Analyst_1,West,90.0,Excellent,Compliant
BATCH_404,SAMPLE_000404,19.13228733053871,5.709206045196922,10.178522465443756,26.53278498851822,2024-01-17 19:00:00,LAB_D,Analyst_1,East,90.0,Excellent,Compliant
BATCH_405,SAMPLE_000405,16.60024800515306,5.491413582865415,12.739844478145066,34.963678240976925,2024-01-17 20:00:00,LAB_D,Analyst_2,South,100.0,Premium,Compliant
BATCH_406,SAMPLE_000406,19.477616142481004,4.923892627249442,12.240454746168833,36.133301060536326,2024-01-17 21:00:00,LAB_D,Analyst_1,West,95.0,Premium,Compliant
BATCH_407,SAMPLE_000407,16.946008393670816,6.032511346907592,10.552156097382781,37.16046542014458,2024-01-17 22:00:00,LAB_B,Analyst_4,West,90.0,Excellent,Compliant
BATCH_408,SAMPLE_000408,15.054188257401492,5.917010458850159,9.525247879784931,39.95256594804313,2024-01-17 23:00:00,LAB_B,Analyst_2,West,85.0,Good,Compliant
BATCH_409,SAMPLE_000409,19.52690988209632,5.2560630931902566,14.916251763089143,24.829929705137356,2024-01-18 00:00:00,LAB_D,Analyst_1,North,90.0,Excellent,Compliant
BATCH_410,SAMPLE_000410,15.456433383930667,6.104813841539776,11.178011348372804,20.807016537193995,2024-01-18 01:00:00,LAB_C,Analyst_4,East,80.0,Good,Compliant
BATCH_411,SAMPLE_000411,16.596568187952073,4.117523630110305,12.81791965046166,28.22383035989172,2024-01-18 02:00:00,LAB_B,Analyst_1,West,95.0,Premium,Compliant
BATCH_412,SAMPLE_000412,19.750309835254026,3.8357588581931834,8.983870773048526,22.60161339657894,2024-01-18 03:00:00,LAB_C,Analyst_1,South,80.0,Good,Compliant
BATCH_413,SAMPLE_000413,19.75303573468778,4.309248834550969,11.399127897615784,20.4485177832411,2024-01-18 04:00:00,LAB_C,Analyst_1,West,85.0,Good,Compliant
BATCH_414,SAMPLE_000414,17.867189440616432,3.6712605682679444,8.192757039086258,27.208536542829723,2024-01-18 05:00:00,LAB_A,Analyst_2,North,90.0,Excellent,Compliant
BATCH_415,SAMPLE_000415,18.159186060848995,5.0935085840030965,11.53818582537315,35.674765021504726,2024-01-18 06:00:00,LAB_D,Analyst_3,East,100.0,Premium,Compliant
BATCH_416,SAMPLE_000416,17.2422276098916,6.309817076884885,14.748121849823917,31.323613824501418,2024-01-18 07:00:00,LAB_A,Analyst_1,North,90.0,Excellent,Compliant
BATCH_417,SAMPLE_000417,16.466053858490323,3.618030622005529,10.689446990900603,26.25555978420708,2024-01-18 08:00:00,LAB_D,Analyst_4,North,85.0,Good,Compliant
BATCH_418,SAMPLE_000418,16.64332272684958,3.8663297420300804,8.272972088024382,33.08684010985439,2024-01-18 09:00:00,LAB_D,Analyst_2,North,90.0,Excellent,Compliant
BATCH_419,SAMPLE_000419,18.362592280385194,4.856597084850305,8.216690536435404,24.640363606176216,2024-01-18 10:00:00,LAB_C,Analyst_2,South,100.0,Premium,Compliant
BATCH_420,SAMPLE_000420,18.7618726471884,6.301625052583715,10.715907319628087,20.2876289214417,2024-01-18 11:00:00,LAB_D,Analyst_4,East,85.0,Good,Compliant
BATCH_421,SAMPLE_000421,18.957895218629243,4.448468314930252,9.120174555242357,35.287067728728545,2024-01-18 12:00:00,LAB_C,Analyst_1,East,90.0,Excellent,Compliant
BATCH_422,SAMPLE_000422,18.948090713972768,5.0217044260651775,8.163464674297302,32.47486169728018,2024-01-18 13:00:00,LAB_C,Analyst_3,South,95.0,Premium,Compliant
BATCH_423,SAMPLE_000423,15.456030515243452,3.6247185771511763,13.293495297651237,35.246052490019196,2024-01-18 14:00:00,LAB_D,Analyst_1,East,80.0,Good,Compliant
BATCH_424,SAMPLE_000424,17.472101523512908,3.9450296028862666,11.209661062173234,20.77876033375331,2024-01-18 15:00:00,LAB_C,Analyst_4,North,90.0,Excellent,Compliant
BATCH_425,SAMPLE_000425,15.287793800083222,6.459890368876541,10.024713403808581,36.74239255661304,2024-01-18 16:00:00,LAB_C,Analyst_2,East,80.0,Good,Compliant
BATCH_426,SAMPLE_000426,17.747644411618676,6.3953560893081365,14.300582281115364,32.39052400072607,2024-01-18 17:00:00,LAB_C,Analyst_3,South,90.0,Excellent,Compliant
BATCH_427,SAMPLE_000427,17.207652506866886,3.514819942803229,8.812972721403678,31.267907014252803,2024-01-18 18:00:00,LAB_B,Analyst_2,North,90.0,Excellent,Compliant
BATCH_428,SAMPLE_000428,19.4385209137915,6.355435356269717,14.691431802687234,32.492280962290636,2024-01-18 19:00:00,LAB_C,Analyst_4,South,85.0,Good,Compliant
BATCH_429,SAMPLE_000429,16.754575062760395,5.417359813446501,10.19776702164147,37.28866493736729,2024-01-18 20:00:00,LAB_B,Analyst_1,West,100.0,Premium,Compliant
BATCH_430,SAMPLE_000430,15.585335082138029,6.103754883560066,14.218825706160768,31.73873013117814,2024-01-18 21:00:00,LAB_B,Analyst_3,North,85.0,Good,Compliant
BATCH_431,SAMPLE_000431,15.71495841026418,4.8642195669015775,12.22060013535623,31.619007597763584,2024-01-18 22:00:00,LAB_C,Analyst_2,North,95.0,Premium,Compliant
BATCH_432,SAMPLE_000432,18.80755315858736,5.0467880857377505,13.786951518190413,39.81358314131532,2024-01-18 23:00:00,LAB_C,Analyst_2,East,95.0,Premium,Compliant
BATCH_433,SAMPLE_000433,18.091090316581305,4.96653974077076,14.88809214247325,35.13460334137136,2024-01-19 00:00:00,LAB_B,Analyst_2,North,100.0,Premium,Compliant
BATCH_434,SAMPLE_000434,15.505613380613951,5.5005927726383135,10.01883806473122,28.845876109022704,2024-01-19 01:00:00,LAB_B,Analyst_1,South,90.0,Excellent,Compliant
BATCH_435,SAMPLE_000435,15.420534030574988,3.918953764268939,14.727948397853151,34.14794000065855,2024-01-19 02:00:00,LAB_C,Analyst_3,East,80.0,Good,Compliant
BATCH_436,SAMPLE_000436,18.5048456572956,3.589920769618034,10.726373264316942,27.78460943383577,2024-01-19 03:00:00,LAB_C,Analyst_1,West,85.0,Good,Compliant
BATCH_437,SAMPLE_000437,15.363815031820968,4.423789824773573,10.698583333158457,24.57750924966998,2024-01-19 04:00:00,LAB_D,Analyst_1,South,85.0,Good,Compliant
BATCH_438,SAMPLE_000438,19.10930029645178,5.61404228820994,10.38270972978154,31.937037537755188,2024-01-19 05:00:00,LAB_B,Analyst_1,West,90.0,Excellent,Compliant
BATCH_439,SAMPLE_000439,18.53121113578248,4.105560356368845,11.789853251433097,38.56364196227903,2024-01-19 06:00:00,LAB_B,Analyst_4,West,90.0,Excellent,Compliant
BATCH_440,SAMPLE_000440,15.406743903209499,5.520297299974752,9.07901530224941,38.58279040030925,2024-01-19 07:00:00,LAB_D,Analyst_4,West,85.0,Good,Compliant
BATCH_441,SAMPLE_000441,15.42418857042596,6.409736138321811,11.875980397506078,26.838105562109806,2024-01-19 08:00:00,LAB_B,Analyst_4,North,80.0,Good,Compliant
BATCH_442,SAMPLE_000442,19.933197892505877,3.781702147368255,11.791933686870028,30.5535493244339,2024-01-19 09:00:00,LAB_A,Analyst_3,South,80.0,Good,Compliant
BATCH_443,SAMPLE_000443,16.8713539787806,5.517806354675379,13.33331268823409,24.232717971397225,2024-01-19 10:00:00,LAB_B,Analyst_1,South,95.0,Premium,Compliant
BATCH_444,SAMPLE_000444,16.853210735334454,4.8312506579137136,13.835549733563099,39.91262218997767,2024-01-19 11:00:00,LAB_D,Analyst_1,North,100.0,Premium,Compliant
BATCH_445,SAMPLE_000445,19.063997836287513,6.1044267631325155,11.083089452186968,39.62235815735872,2024-01-19 12:00:00,LAB_A,Analyst_4,East,85.0,Good,Compliant
BATCH_446,SAMPLE_000446,19.736242886919293,4.031449368342158,10.116332745460456,32.990178594148944,2024-01-19 13:00:00,LAB_C,Analyst_1,West,85.0,Good,Compliant
BATCH_447,SAMPLE_000447,19.930005319114354,5.5778778566784935,9.815344281219662,36.08828119354946,2024-01-19 14:00:00,LAB_D,Analyst_1,South,85.0,Good,Compliant
BATCH_448,SAMPLE_000448,18.766890926294707,6.01434586894433,9.362366856934104,34.302003225674,2024-01-19 15:00:00,LAB_D,Analyst_2,North,85.0,Good,Compliant
BATCH_449,SAMPLE_000449,16.88129792765458,6.3338426584220695,8.403533075393174,31.863164380789364,2024-01-19 16:00:00,LAB_C,Analyst_1,West,90.0,Excellent,Compliant
BATCH_450,SAMPLE_000450,15.417503583493344,5.549744084868937,10.397135851842993,21.066959939777952,2024-01-19 17:00:00,LAB_D,Analyst_2,East,85.0,Good,Compliant
BATCH_451,SAMPLE_000451,18.885734579637184,4.991524292025282,9.891733844915482,29.09528685105322,2024-01-19 18:00:00,LAB_B,Analyst_1,East,95.0,Premium,Compliant
BATCH_452,SAMPLE_000452,17.792021248679024,5.3535417206036415,14.764921701064852,33.49572604334821,2024-01-19 19:00:00,LAB_C,Analyst_3,West,100.0,Premium,Compliant
BATCH_453,SAMPLE_000453,17.121110046234882,6.106714953436155,11.903961783750308,33.55063227767369,2024-01-19 20:00:00,LAB_D,Analyst_4,East,90.0,Excellent,Compliant
BATCH_454,SAMPLE_000454,19.53177192547368,5.211829239916489,10.430939273213554,27.46245236844767,2024-01-19 21:00:00,LAB_C,Analyst_2,South,90.0,Excellent,Compliant
BATCH_455,SAMPLE_000455,15.555987411530756,3.5911611790905105,12.063273206955872,38.833839733160616,2024-01-19 22:00:00,LAB_C,Analyst_4,South,85.0,Good,Compliant
BATCH_456,SAMPLE_000456,17.463125521454295,6.2928460865209335,8.974376909419869,23.34714064473562,2024-01-19 23:00:00,LAB_C,Analyst_2,South,90.0,Excellent,Compliant
BATCH_457,SAMPLE_000457,15.056768223837095,5.568580253094684,11.10830624441542,30.00718892431121,2024-01-20 00:00:00,LAB_A,Analyst_2,East,85.0,Good,Compliant
BATCH_458,SAMPLE_000458,17.34330320997063,5.5295401573317395,12.383640249947447,33.81767953101645,2024-01-20 01:00:00,LAB_D,Analyst_2,South,95.0,Premium,Compliant
BATCH_459,SAMPLE_000459,15.281516378409187,4.147025457193152,11.422284822547159,33.942716117836184,2024-01-20 02:00:00,LAB_A,Analyst_3,North,85.0,Good,Compliant
BATCH_460,SAMPLE_000460,15.59408958134036,5.476656410697972,10.81245160458027,32.972779135376314,2024-01-20 03:00:00,LAB_D,Analyst_1,South,95.0,Premium,Compliant
BATCH_461,SAMPLE_000461,15.587631233885524,4.681593216962476,14.956938722297888,25.505764269037204,2024-01-20 04:00:00,LAB_B,Analyst_2,South,95.0,Premium,Compliant
